id,fishmode,d,p,q,mode,income
733,beach,0.0,116.64,0.0678,charter,5.4166665
733,pier,0.0,116.64,0.0789,charter,5.4166665
733,private,0.0,21.87,0.0897,charter,5.4166665
733,charter,1.0,56.87,1.0905,charter,5.4166665
734,beach,0.0,148.64,0.0678,private,7.0833316
734,pier,0.0,148.64,0.0789,private,7.0833316
734,private,1.0,27.87,0.0559,private,7.0833316
734,charter,0.0,62.87,0.6456,private,7.0833316
735,beach,0.0,18.87,0.2537,pier,4.583332
735,pier,1.0,18.87,0.1498,pier,4.583332
735,private,0.0,62.9,0.0233,pier,4.583332
735,charter,0.0,81.4,0.0219,pier,4.583332
736,beach,0.0,84.64,0.0678,charter,3.75
736,pier,0.0,84.64,0.0789,charter,3.75
736,private,0.0,15.87,0.0897,charter,3.75
736,charter,1.0,50.87,1.0905,charter,3.75
737,beach,0.0,100.64,0.0678,private,4.583332
737,pier,0.0,100.64,0.0025,private,4.583332
737,private,1.0,18.87,0.0108,private,4.583332
737,charter,0.0,53.87,0.2377,private,4.583332
738,beach,0.0,84.64,0.0678,private,3.75
738,pier,0.0,84.64,0.0789,private,3.75
738,private,1.0,15.87,0.0897,private,3.75
738,charter,0.0,50.87,1.0905,private,3.75
739,beach,0.0,6.87,0.2537,charter,1.2499998
739,pier,0.0,6.87,0.1498,charter,1.2499998
739,private,0.0,47.632,0.6817,charter,1.2499998
739,charter,1.0,72.632,2.3014,charter,1.2499998
740,beach,0.0,84.64,0.0678,charter,3.75
740,pier,0.0,84.64,0.0789,charter,3.75
740,private,0.0,15.87,0.0897,charter,3.75
740,charter,1.0,50.87,1.0905,charter,3.75
741,beach,0.0,68.64,0.0678,charter,2.9166665
741,pier,0.0,68.64,0.0789,charter,2.9166665
741,private,0.0,12.87,0.0102,charter,2.9166665
741,charter,1.0,47.87,0.0209,charter,2.9166665
742,beach,0.0,84.64,0.0678,charter,3.75
742,pier,0.0,84.64,0.0789,charter,3.75
742,private,0.0,15.87,0.0102,charter,3.75
742,charter,1.0,50.87,0.0209,charter,3.75
743,beach,1.0,18.87,0.2537,beach,4.583332
743,pier,0.0,18.87,0.1498,beach,4.583332
743,private,0.0,62.9,0.2339,beach,4.583332
743,charter,0.0,81.4,0.6288,beach,4.583332
744,beach,0.0,160.816,0.0678,charter,3.75
744,pier,0.0,160.816,0.0052,charter,3.75
744,private,0.0,15.87,0.0732,charter,3.75
744,charter,1.0,45.37,0.1726,charter,3.75
745,beach,0.0,15.87,0.2537,pier,3.75
745,pier,1.0,15.87,0.1498,pier,3.75
745,private,0.0,52.9,0.0233,pier,3.75
745,charter,0.0,71.4,0.0219,pier,3.75
746,beach,0.0,100.016,0.0678,private,2.0833333
746,pier,0.0,100.016,0.0503,private,2.0833333
746,private,1.0,9.87,0.0143,private,2.0833333
746,charter,0.0,39.37,0.0289,private,2.0833333
747,beach,0.0,9.87,0.2537,pier,2.0833333
747,pier,1.0,9.87,0.1498,pier,2.0833333
747,private,0.0,32.9,0.0233,pier,2.0833333
747,charter,0.0,51.4,0.0219,pier,2.0833333
748,beach,0.0,9.87,0.2537,pier,2.0833333
748,pier,1.0,9.87,0.1498,pier,2.0833333
748,private,0.0,32.9,0.2339,pier,2.0833333
748,charter,0.0,51.4,0.6288,pier,2.0833333
749,beach,0.0,84.64,0.0678,private,3.75
749,pier,0.0,84.64,0.0789,private,3.75
749,private,1.0,15.87,0.0897,private,3.75
749,charter,0.0,50.87,1.0905,private,3.75
750,beach,0.0,12.87,0.2537,pier,2.9166665
750,pier,1.0,12.87,0.1498,pier,2.9166665
750,private,0.0,42.9,0.2339,pier,2.9166665
750,charter,0.0,61.4,0.6288,pier,2.9166665
751,beach,0.0,52.64,0.0678,charter,2.0833333
751,pier,0.0,52.64,0.0789,charter,2.0833333
751,private,0.0,9.87,0.0559,charter,2.0833333
751,charter,1.0,44.87,0.6456,charter,2.0833333
752,beach,0.0,12.87,0.2537,pier,2.9166665
752,pier,1.0,12.87,0.1498,pier,2.9166665
752,private,0.0,42.9,0.0233,pier,2.9166665
752,charter,0.0,61.4,0.0219,pier,2.9166665
753,beach,0.0,180.64,0.0678,private,8.750001
753,pier,0.0,180.64,0.0789,private,8.750001
753,private,1.0,33.87,0.0102,private,8.750001
753,charter,0.0,68.87,0.0209,private,8.750001
754,beach,0.0,36.64,0.0678,charter,1.2499998
754,pier,0.0,36.64,0.0789,charter,1.2499998
754,private,0.0,6.87,0.0559,charter,1.2499998
754,charter,1.0,41.87,0.6456,charter,1.2499998
755,beach,0.0,52.64,0.0678,private,2.0833333
755,pier,0.0,52.64,0.0789,private,2.0833333
755,private,1.0,9.87,0.0897,private,2.0833333
755,charter,0.0,44.87,1.0905,private,2.0833333
756,beach,0.0,84.64,0.0678,private,3.75
756,pier,0.0,84.64,0.0789,private,3.75
756,private,1.0,15.87,0.0102,private,3.75
756,charter,0.0,50.87,0.0209,private,3.75
757,beach,1.0,9.87,0.2537,beach,2.0833333
757,pier,0.0,9.87,0.1498,beach,2.0833333
757,private,0.0,32.9,0.2339,beach,2.0833333
757,charter,0.0,51.4,0.6288,beach,2.0833333
758,beach,0.0,148.64,0.0678,private,7.0833316
758,pier,0.0,148.64,0.0789,private,7.0833316
758,private,1.0,27.87,0.0102,private,7.0833316
758,charter,0.0,62.87,0.0209,private,7.0833316
759,beach,0.0,52.64,0.0678,charter,2.0833333
759,pier,0.0,52.64,0.0789,charter,2.0833333
759,private,0.0,9.87,0.0102,charter,2.0833333
759,charter,1.0,44.87,0.0209,charter,2.0833333
760,beach,1.0,15.87,0.2537,beach,3.75
760,pier,0.0,15.87,0.1498,beach,3.75
760,private,0.0,52.9,0.2339,beach,3.75
760,charter,0.0,71.4,0.6288,beach,3.75
761,beach,0.0,228.64,0.0678,private,11.250001
761,pier,0.0,228.64,0.0789,private,11.250001
761,private,1.0,42.87,0.0102,private,11.250001
761,charter,0.0,77.87,0.0209,private,11.250001
762,beach,0.0,68.64,0.0678,charter,2.9166665
762,pier,0.0,68.64,0.0789,charter,2.9166665
762,private,0.0,12.87,0.0559,charter,2.9166665
762,charter,1.0,47.87,0.6456,charter,2.9166665
763,beach,0.0,52.64,0.0678,charter,2.0833333
763,pier,0.0,52.64,0.0789,charter,2.0833333
763,private,0.0,9.87,0.0559,charter,2.0833333
763,charter,1.0,44.87,0.6456,charter,2.0833333
764,beach,0.0,160.816,0.0678,private,3.75
764,pier,0.0,160.816,0.0503,private,3.75
764,private,1.0,15.87,0.0143,private,3.75
764,charter,0.0,45.37,0.0289,private,3.75
765,beach,0.0,116.64,0.0678,private,5.4166665
765,pier,0.0,116.64,0.0789,private,5.4166665
765,private,1.0,21.87,0.0102,private,5.4166665
765,charter,0.0,56.87,0.0209,private,5.4166665
766,beach,0.0,84.64,0.0678,charter,3.75
766,pier,0.0,84.64,0.0789,charter,3.75
766,private,0.0,15.87,0.0897,charter,3.75
766,charter,1.0,50.87,1.0905,charter,3.75
767,beach,0.0,12.87,0.2537,pier,2.9166665
767,pier,1.0,12.87,0.1498,pier,2.9166665
767,private,0.0,42.9,0.0233,pier,2.9166665
767,charter,0.0,61.4,0.0219,pier,2.9166665
768,beach,0.0,221.616,0.0678,private,5.4166665
768,pier,0.0,221.616,0.0503,private,5.4166665
768,private,1.0,21.87,0.1082,private,5.4166665
768,charter,0.0,51.37,0.324,private,5.4166665
769,beach,0.0,68.64,0.0678,charter,2.9166665
769,pier,0.0,68.64,0.0025,charter,2.9166665
769,private,0.0,12.87,0.0108,charter,2.9166665
769,charter,1.0,47.87,0.2377,charter,2.9166665
770,beach,1.0,9.87,0.2537,beach,2.0833333
770,pier,0.0,9.87,0.1498,beach,2.0833333
770,private,0.0,32.9,0.2339,beach,2.0833333
770,charter,0.0,51.4,0.6288,beach,2.0833333
771,beach,0.0,12.87,0.2537,pier,2.9166665
771,pier,1.0,12.87,0.1498,pier,2.9166665
771,private,0.0,42.9,0.0233,pier,2.9166665
771,charter,0.0,61.4,0.0219,pier,2.9166665
772,beach,0.0,3.87,0.2537,pier,0.4166667
772,pier,1.0,3.87,0.1498,pier,0.4166667
772,private,0.0,12.9,0.2339,pier,0.4166667
772,charter,0.0,31.4,0.6288,pier,0.4166667
773,beach,0.0,116.64,0.0678,charter,5.4166665
773,pier,0.0,116.64,0.0789,charter,5.4166665
773,private,0.0,21.87,0.0102,charter,5.4166665
773,charter,1.0,56.87,0.0209,charter,5.4166665
774,beach,0.0,84.64,0.0678,charter,3.75
774,pier,0.0,84.64,0.0789,charter,3.75
774,private,0.0,15.87,0.0559,charter,3.75
774,charter,1.0,50.87,0.6456,charter,3.75
775,beach,1.0,9.87,0.2537,beach,2.0833333
775,pier,0.0,9.87,0.1498,beach,2.0833333
775,private,0.0,32.9,0.0233,beach,2.0833333
775,charter,0.0,51.4,0.0219,beach,2.0833333
776,beach,0.0,9.87,0.2537,pier,2.0833333
776,pier,1.0,9.87,0.1498,pier,2.0833333
776,private,0.0,32.9,0.0233,pier,2.0833333
776,charter,0.0,51.4,0.0219,pier,2.0833333
777,beach,0.0,43.74,0.2537,charter,5.4166665
777,pier,0.0,43.74,0.1498,charter,5.4166665
777,private,0.0,52.488,0.2339,charter,5.4166665
777,charter,1.0,70.988,0.6288,charter,5.4166665
778,beach,0.0,107.77,0.0678,charter,6.2500014
778,pier,0.0,107.77,0.0789,charter,6.2500014
778,private,0.0,49.74,0.0559,charter,6.2500014
778,charter,1.0,84.74,0.6456,charter,6.2500014
779,beach,0.0,78.302,0.5333,private,2.0833333
779,pier,0.0,78.302,0.0069,private,2.0833333
779,private,1.0,42.77,0.0361,private,2.0833333
779,charter,0.0,77.77,0.4216,private,2.0833333
780,beach,0.0,120.77,0.0678,charter,7.0833316
780,pier,0.0,120.77,0.0789,charter,7.0833316
780,private,0.0,55.74,0.0897,charter,7.0833316
780,charter,1.0,90.74,1.0905,charter,7.0833316
781,beach,0.0,94.77,0.0678,charter,5.4166665
781,pier,0.0,94.77,0.0025,charter,5.4166665
781,private,0.0,43.74,0.0108,charter,5.4166665
781,charter,1.0,78.74,0.2377,charter,5.4166665
782,beach,0.0,81.77,0.0678,charter,4.583332
782,pier,0.0,81.77,0.0789,charter,4.583332
782,private,0.0,37.74,0.0559,charter,4.583332
782,charter,1.0,72.74,0.6456,charter,4.583332
783,beach,0.0,134.366,0.0678,charter,3.75
783,pier,0.0,134.366,0.0503,charter,3.75
783,private,0.0,31.74,0.1082,charter,3.75
783,charter,1.0,61.24,0.324,charter,3.75
784,beach,0.0,55.77,0.0678,charter,2.9166665
784,pier,0.0,55.77,0.0789,charter,2.9166665
784,private,0.0,25.74,0.0102,charter,2.9166665
784,charter,1.0,60.74,0.0209,charter,2.9166665
785,beach,0.0,94.77,0.0678,private,5.4166665
785,pier,0.0,94.77,0.0789,private,5.4166665
785,private,1.0,43.74,0.0897,private,5.4166665
785,charter,0.0,78.74,1.0905,private,5.4166665
786,beach,0.0,43.74,0.2537,pier,5.4166665
786,pier,1.0,43.74,0.1498,pier,5.4166665
786,private,0.0,52.488,0.2339,pier,5.4166665
786,charter,0.0,70.988,0.6288,pier,5.4166665
787,beach,0.0,94.77,0.0678,private,5.4166665
787,pier,0.0,94.77,0.0789,private,5.4166665
787,private,1.0,43.74,0.0559,private,5.4166665
787,charter,0.0,78.74,0.6456,private,5.4166665
788,beach,0.0,81.77,0.0678,charter,4.583332
788,pier,0.0,81.77,0.0789,charter,4.583332
788,private,0.0,37.74,0.0102,charter,4.583332
788,charter,1.0,72.74,0.0209,charter,4.583332
789,beach,0.0,107.77,0.0678,charter,6.2500014
789,pier,0.0,107.77,0.0789,charter,6.2500014
789,private,0.0,49.74,0.0559,charter,6.2500014
789,charter,1.0,84.74,0.6456,charter,6.2500014
790,beach,0.0,108.966,0.0678,charter,2.9166665
790,pier,0.0,108.966,0.0503,charter,2.9166665
790,private,0.0,25.74,0.0143,charter,2.9166665
790,charter,1.0,55.24,0.0289,charter,2.9166665
791,beach,0.0,25.74,0.2537,pier,2.9166665
791,pier,1.0,25.74,0.1498,pier,2.9166665
791,private,0.0,30.888,0.0082,pier,2.9166665
791,charter,0.0,49.388,0.0044,pier,2.9166665
792,beach,0.0,108.966,0.0678,private,2.9166665
792,pier,0.0,108.966,0.0052,private,2.9166665
792,private,1.0,25.74,0.0732,private,2.9166665
792,charter,0.0,55.24,0.1726,private,2.9166665
793,beach,0.0,94.77,0.0678,charter,5.4166665
793,pier,0.0,94.77,0.0789,charter,5.4166665
793,private,0.0,43.74,0.0102,charter,5.4166665
793,charter,1.0,78.74,0.0209,charter,5.4166665
794,beach,1.0,125.902,0.5333,beach,3.75
794,pier,0.0,125.902,0.4522,beach,3.75
794,private,0.0,68.77,0.2413,beach,3.75
794,charter,0.0,103.77,1.0266,beach,3.75
795,beach,0.0,68.77,0.0678,charter,3.75
795,pier,0.0,68.77,0.0789,charter,3.75
795,private,0.0,31.74,0.0897,charter,3.75
795,charter,1.0,66.74,1.0905,charter,3.75
796,beach,0.0,159.766,0.0678,private,4.583332
796,pier,0.0,159.766,0.0503,private,4.583332
796,private,1.0,37.74,0.0143,private,4.583332
796,charter,0.0,67.24,0.0289,private,4.583332
797,beach,0.0,81.77,0.0678,charter,4.583332
797,pier,0.0,81.77,0.0025,charter,4.583332
797,private,0.0,37.74,0.0108,charter,4.583332
797,charter,1.0,72.74,0.2377,charter,4.583332
798,beach,0.0,68.77,0.0678,private,3.75
798,pier,0.0,68.77,0.0025,private,3.75
798,private,1.0,31.74,0.0108,private,3.75
798,charter,0.0,66.74,0.2377,private,3.75
799,beach,0.0,107.77,0.0678,charter,6.2500014
799,pier,0.0,107.77,0.0789,charter,6.2500014
799,private,0.0,49.74,0.0559,charter,6.2500014
799,charter,1.0,84.74,0.6456,charter,6.2500014
800,beach,0.0,94.77,0.0678,private,5.4166665
800,pier,0.0,94.77,0.0025,private,5.4166665
800,private,1.0,43.74,0.0108,private,5.4166665
800,charter,0.0,78.74,0.2377,private,5.4166665
801,beach,0.0,29.77,0.0678,private,1.2499998
801,pier,0.0,29.77,0.0789,private,1.2499998
801,private,1.0,13.74,0.0559,private,1.2499998
801,charter,0.0,48.74,0.6456,private,1.2499998
802,beach,0.0,108.966,0.0678,private,2.9166665
802,pier,0.0,108.966,0.0503,private,2.9166665
802,private,1.0,25.74,0.0143,private,2.9166665
802,charter,0.0,55.24,0.0289,private,2.9166665
803,beach,0.0,42.594,0.0678,private,1.2499998
803,pier,0.0,42.594,0.0789,private,1.2499998
803,private,1.0,6.87,0.0102,private,1.2499998
803,charter,0.0,41.87,0.0209,private,1.2499998
804,beach,0.0,79.794,0.0678,charter,2.9166665
804,pier,0.0,79.794,0.0789,charter,2.9166665
804,private,0.0,12.87,0.0559,charter,2.9166665
804,charter,1.0,47.87,0.6456,charter,2.9166665
805,beach,0.0,115.808,0.0678,private,2.0833333
805,pier,0.0,115.808,0.0503,private,2.0833333
805,private,1.0,9.87,0.0143,private,2.0833333
805,charter,0.0,39.37,0.0289,private,2.0833333
806,beach,0.0,154.194,0.0678,private,6.2500014
806,pier,0.0,154.194,0.0789,private,6.2500014
806,private,1.0,24.87,0.0897,private,6.2500014
806,charter,0.0,59.87,1.0905,private,6.2500014
807,beach,0.0,42.594,0.0678,charter,1.2499998
807,pier,0.0,42.594,0.0789,charter,1.2499998
807,private,0.0,6.87,0.0559,charter,1.2499998
807,charter,1.0,41.87,0.6456,charter,1.2499998
808,beach,1.0,24.87,0.2537,beach,6.2500014
808,pier,0.0,24.87,0.1498,beach,6.2500014
808,private,0.0,107.77,0.0082,beach,6.2500014
808,charter,0.0,126.27,0.0044,beach,6.2500014
809,beach,0.0,186.208,0.0678,charter,3.75
809,pier,0.0,186.208,0.0052,charter,3.75
809,private,0.0,15.87,0.0732,charter,3.75
809,charter,1.0,45.37,0.1726,charter,3.75
810,beach,0.0,61.194,0.0678,charter,2.0833333
810,pier,0.0,61.194,0.0789,charter,2.0833333
810,private,0.0,9.87,0.0559,charter,2.0833333
810,charter,1.0,44.87,0.6456,charter,2.0833333
811,beach,0.0,12.87,0.2537,pier,2.9166665
811,pier,1.0,12.87,0.1498,pier,2.9166665
811,private,0.0,55.77,0.2339,pier,2.9166665
811,charter,0.0,74.27,0.6288,pier,2.9166665
812,beach,0.0,79.794,0.0678,charter,2.9166665
812,pier,0.0,79.794,0.0789,charter,2.9166665
812,private,0.0,12.87,0.0559,charter,2.9166665
812,charter,1.0,47.87,0.6456,charter,2.9166665
813,beach,1.0,27.87,0.2537,beach,7.0833316
813,pier,0.0,27.87,0.1498,beach,7.0833316
813,private,0.0,120.77,0.2339,beach,7.0833316
813,charter,0.0,139.27,0.6288,beach,7.0833316
814,beach,0.0,79.794,0.0678,charter,2.9166665
814,pier,0.0,79.794,0.0789,charter,2.9166665
814,private,0.0,12.87,0.0897,charter,2.9166665
814,charter,1.0,47.87,1.0905,charter,2.9166665
815,beach,0.0,555.808,0.0678,private,12.499998
815,pier,0.0,555.808,0.0503,private,12.499998
815,private,1.0,47.37,0.0143,private,12.499998
815,charter,0.0,76.87,0.0289,private,12.499998
816,beach,0.0,80.608,0.0678,private,1.2499998
816,pier,0.0,80.608,0.0503,private,1.2499998
816,private,1.0,6.87,0.0143,private,1.2499998
816,charter,0.0,36.37,0.0289,private,1.2499998
817,beach,0.0,467.808,0.0678,private,10.416666
817,pier,0.0,467.808,0.0503,private,10.416666
817,private,1.0,39.87,0.0143,private,10.416666
817,charter,0.0,69.37,0.0289,private,10.416666
818,beach,1.0,36.87,0.2537,beach,9.583336
818,pier,0.0,36.87,0.1498,beach,9.583336
818,private,0.0,159.77,0.2339,beach,9.583336
818,charter,0.0,178.27,0.6288,beach,9.583336
819,beach,1.0,12.87,0.2537,beach,2.9166665
819,pier,0.0,12.87,0.1498,beach,2.9166665
819,private,0.0,55.77,0.0082,beach,2.9166665
819,charter,0.0,74.27,0.0044,beach,2.9166665
820,beach,1.0,6.87,0.2537,beach,1.2499998
820,pier,0.0,6.87,0.1498,beach,1.2499998
820,private,0.0,29.77,0.0233,beach,1.2499998
820,charter,0.0,48.27,0.0219,beach,1.2499998
821,beach,0.0,115.808,0.0678,charter,2.0833333
821,pier,0.0,115.808,0.0503,charter,2.0833333
821,private,0.0,9.87,0.1082,charter,2.0833333
821,charter,1.0,39.37,0.324,charter,2.0833333
822,beach,1.0,12.87,0.2537,beach,2.9166665
822,pier,0.0,12.87,0.1498,beach,2.9166665
822,private,0.0,55.77,0.2339,beach,2.9166665
822,charter,0.0,74.27,0.6288,beach,2.9166665
823,beach,0.0,154.194,0.0678,private,6.2500014
823,pier,0.0,154.194,0.0789,private,6.2500014
823,private,1.0,24.87,0.0102,private,6.2500014
823,charter,0.0,59.87,0.0209,private,6.2500014
824,beach,0.0,116.994,0.0678,private,4.583332
824,pier,0.0,116.994,0.0789,private,4.583332
824,private,1.0,18.87,0.0102,private,4.583332
824,charter,0.0,53.87,0.0209,private,4.583332
825,beach,1.0,12.87,0.2537,beach,2.9166665
825,pier,0.0,12.87,0.1498,beach,2.9166665
825,private,0.0,55.77,0.2339,beach,2.9166665
825,charter,0.0,74.27,0.6288,beach,2.9166665
826,beach,0.0,3.87,0.2537,pier,0.4166667
826,pier,1.0,3.87,0.1498,pier,0.4166667
826,private,0.0,16.77,0.0233,pier,0.4166667
826,charter,0.0,35.27,0.0219,pier,0.4166667
827,beach,0.0,154.194,0.0678,charter,6.2500014
827,pier,0.0,154.194,0.0789,charter,6.2500014
827,private,0.0,24.87,0.0559,charter,6.2500014
827,charter,1.0,59.87,0.6456,charter,6.2500014
828,beach,1.0,30.87,0.2537,beach,7.9166665
828,pier,0.0,30.87,0.1498,beach,7.9166665
828,private,0.0,133.77,0.0233,beach,7.9166665
828,charter,0.0,152.27,0.0219,beach,7.9166665
829,beach,0.0,3.87,0.2537,pier,0.4166667
829,pier,1.0,3.87,0.0014,pier,0.4166667
829,private,0.0,16.77,0.0626,pier,0.4166667
829,charter,0.0,35.27,0.2773,pier,0.4166667
830,beach,0.0,135.594,0.0678,charter,5.4166665
830,pier,0.0,135.594,0.0789,charter,5.4166665
830,private,0.0,21.87,0.0102,charter,5.4166665
830,charter,1.0,56.87,0.0209,charter,5.4166665
831,beach,0.0,116.994,0.0678,charter,4.583332
831,pier,0.0,116.994,0.0789,charter,4.583332
831,private,0.0,18.87,0.0102,charter,4.583332
831,charter,1.0,53.87,0.0209,charter,4.583332
832,beach,0.0,116.994,0.0678,charter,4.583332
832,pier,0.0,116.994,0.0789,charter,4.583332
832,private,0.0,18.87,0.0897,charter,4.583332
832,charter,1.0,53.87,1.0905,charter,4.583332
833,beach,0.0,555.808,0.0678,private,12.499998
833,pier,0.0,555.808,0.0052,private,12.499998
833,private,1.0,47.37,0.0732,private,12.499998
833,charter,0.0,76.87,0.1726,private,12.499998
834,beach,0.0,116.994,0.0678,charter,4.583332
834,pier,0.0,116.994,0.0789,charter,4.583332
834,private,0.0,18.87,0.0102,charter,4.583332
834,charter,1.0,53.87,0.0209,charter,4.583332
835,beach,0.0,209.994,0.0678,private,8.750001
835,pier,0.0,209.994,0.0789,private,8.750001
835,private,1.0,33.87,0.0102,private,8.750001
835,charter,0.0,68.87,0.0209,private,8.750001
836,beach,0.0,98.394,0.0678,private,3.75
836,pier,0.0,98.394,0.0789,private,3.75
836,private,1.0,15.87,0.0559,private,3.75
836,charter,0.0,50.87,0.6456,private,3.75
837,beach,0.0,115.808,0.0678,private,2.0833333
837,pier,0.0,115.808,0.0503,private,2.0833333
837,private,1.0,9.87,0.0143,private,2.0833333
837,charter,0.0,39.37,0.0289,private,2.0833333
838,beach,0.0,80.608,0.0678,charter,1.2499998
838,pier,0.0,80.608,0.0503,charter,1.2499998
838,private,0.0,6.87,0.1082,charter,1.2499998
838,charter,1.0,36.37,0.324,charter,1.2499998
839,beach,0.0,79.794,0.0678,charter,2.9166665
839,pier,0.0,79.794,0.0789,charter,2.9166665
839,private,0.0,12.87,0.0102,charter,2.9166665
839,charter,1.0,47.87,0.0209,charter,2.9166665
840,beach,1.0,24.87,0.2537,beach,6.2500014
840,pier,0.0,24.87,0.1498,beach,6.2500014
840,private,0.0,107.77,0.0233,beach,6.2500014
840,charter,0.0,126.27,0.0219,beach,6.2500014
841,beach,0.0,151.008,0.0678,private,2.9166665
841,pier,0.0,151.008,0.0503,private,2.9166665
841,private,1.0,12.87,0.1082,private,2.9166665
841,charter,0.0,42.37,0.324,private,2.9166665
842,beach,0.0,256.608,0.0678,private,5.4166665
842,pier,0.0,256.608,0.0503,private,5.4166665
842,private,1.0,21.87,0.0143,private,5.4166665
842,charter,0.0,51.37,0.0289,private,5.4166665
843,beach,0.0,98.394,0.0678,private,3.75
843,pier,0.0,98.394,0.0789,private,3.75
843,private,1.0,15.87,0.0559,private,3.75
843,charter,0.0,50.87,0.6456,private,3.75
844,beach,0.0,12.87,0.2537,pier,2.9166665
844,pier,1.0,12.87,0.1498,pier,2.9166665
844,private,0.0,55.77,0.2339,pier,2.9166665
844,charter,0.0,74.27,0.6288,pier,2.9166665
845,beach,1.0,21.87,0.2537,beach,5.4166665
845,pier,0.0,21.87,0.1498,beach,5.4166665
845,private,0.0,94.77,0.0233,beach,5.4166665
845,charter,0.0,113.27,0.0219,beach,5.4166665
846,beach,0.0,115.808,0.0678,private,2.0833333
846,pier,0.0,115.808,0.0503,private,2.0833333
846,private,1.0,9.87,0.1082,private,2.0833333
846,charter,0.0,39.37,0.324,private,2.0833333
847,beach,0.0,135.594,0.0678,charter,5.4166665
847,pier,0.0,135.594,0.0789,charter,5.4166665
847,private,0.0,21.87,0.0102,charter,5.4166665
847,charter,1.0,56.87,0.0209,charter,5.4166665
848,beach,0.0,135.594,0.0678,charter,5.4166665
848,pier,0.0,135.594,0.0789,charter,5.4166665
848,private,0.0,21.87,0.0559,charter,5.4166665
848,charter,1.0,56.87,0.6456,charter,5.4166665
849,beach,0.0,24.87,0.2537,pier,6.2500014
849,pier,1.0,24.87,0.1498,pier,6.2500014
